listing_id,host_id,host_name,host_location,host_is_superhost,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,first_review,last_review,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,has_availability,occupancy_rate,amenities_count,availability_ratio,estimated_occupancy_from_calendar
1405768102601327206,382970529,Thomas,"Albany, NY",True,Sixth Ward,42.655450233068514,-73.76273815121087,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Body soap"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Washer"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Single oven"", ""Central heating"", ""First aid kit"", ""Self check-in"", ""Refrigerator"", ""Freezer"", ""Housekeeping available 2 days a week - available at extra cost"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Paid parking on premises"", ""Cleaning products"", ""Keypad"", ""Stove""]",2,1125,4,4,4,4,12,12,0,72,4.42,4.67,4.33,4.83,4.42,4.67,4.67,1.45,2025-06-13,2025-11-29,17,True,True,True,0.19726027397260273,42,0.010958904109589041,0.989041095890411
1409646921435856252,692671333,Paul,,False,Fourth Ward,42.67225930444639,-73.7390519905538,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Heating - split type ductless system"", ""Cooking basics"", ""50 inch TV with Roku"", ""Shampoo"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Electric stove"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free washer \u2013 In building"", ""Free street parking"", ""Fire extinguisher"", ""Keypad"", ""Clothing storage: walk-in closet""]",2,28,26,56,86,86,4,4,0,24,5.0,5.0,5.0,5.0,5.0,4.75,4.75,0.71,2025-08-30,2025-12-20,1,True,True,True,0.06575342465753424,32,0.2356164383561644,0.7643835616438356
1417686058428307591,270608641,Aleks,"Albany, NY",True,Sixth Ward,42.65166,-73.76622,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""BBQ grill"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Shampoo"", ""Fire extinguisher"", ""Wifi"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Heating"", ""First aid kit"", ""Outdoor dining area"", ""TV"", ""Free parking on premises"", ""Washer""]",1,365,2,32,62,337,0,0,0,0,,,,,,,,,,,2,True,True,True,0.0,18,0.9232876712328767,0.0767123287671233
1429997390383679972,71003491,Yasiel,"Albany, NY",True,Third Ward,42.65665,-73.74868,Entire home,Entire home/apt,12,3.5,3.5 baths,4.0,8.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hot tub - available all year, open 24 hours"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Clothing storage"", ""Dining table"", ""Heating"", ""65 inch HDTV with Roku"", ""Exercise equipment"", ""Washer"", ""Smart lock"", ""Extra pillows and blankets"", ""Rice maker"", ""Pets allowed"", ""Oven"", ""EV charger - level 2"", ""BBQ grill"", ""Long term stays allowed"", ""Crib - always at the listing"", ""Backyard"", ""Exterior security cameras on property"", ""Air conditioning"", ""Folding or convertible high chair - always at the listing"", ""Essentials"", ""Toaster"", ""Coffee"", ""Books and reading material"", ""First aid kit"", ""Arcade games"", ""Baby bath"", ""Conditioner"", ""Barbecue utensils"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Board games"", ""Stove""]",2,1125,18,38,60,181,15,15,2,90,5.0,5.0,5.0,4.93,5.0,4.6,4.87,2.14,2025-07-21,2026-02-08,1,True,True,True,0.2465753424657534,66,0.4958904109589041,0.5041095890410958
1430417055174000914,418024477,Marlene,"Albany, NY",True,Second Ward,42.64619243272902,-73.75658877629596,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Washer"", ""Air conditioning"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Single oven"", ""Books and reading material"", ""Central heating"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Paid parking lot off premises"", ""Free dryer \u2013 In unit"", ""Cleaning products""]",1,7,19,42,69,142,11,11,0,66,4.91,5.0,5.0,5.0,5.0,4.18,4.73,1.42,2025-06-29,2025-12-15,1,True,True,True,0.18082191780821918,40,0.38904109589041097,0.6109589041095891
1432823196473666155,531209536,Amar,,True,Third Ward,42.6579207870488,-73.75026566418697,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Dryer \u2013\u00a0In unit"", ""Washer \u2013\u00a0In unit"", ""Long term stays allowed"", ""Air conditioning"", ""First aid kit"", ""TV with Roku"", ""Conditioner"", ""Dishes and silverware"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products""]",1,365,11,41,71,251,0,0,0,0,,,,,,,,,,,2,True,True,True,0.0,24,0.6876712328767123,0.3123287671232877
1434108183586713709,466790114,⁨Premier Stay Co.⁩,,False,Eleventh Ward,42.682246872011966,-73.78338389658927,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Bidet""]",1,25,30,60,90,365,16,16,2,96,4.13,4.13,4.13,4.69,4.69,4.31,4.25,1.89,2025-06-07,2026-02-08,30,True,True,True,0.26301369863013696,19,1.0,0.0
1434112653259573474,466790114,⁨Premier Stay Co.⁩,,False,Eleventh Ward,42.680525565301686,-73.7852461638938,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Wifi"", ""Hot water"", ""Body soap"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Heating"", ""Drying rack for clothing"", ""Patio or balcony"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Free street parking"", ""Cleaning products"", ""Bidet""]",1,21,30,60,90,365,7,7,0,42,4.43,4.29,4.71,4.43,4.14,4.71,4.86,0.96,2025-07-12,2025-11-21,30,True,True,True,0.11506849315068493,23,1.0,0.0
1435590570769303352,167102397,Nathan,"Troy, NY",True,Sixth Ward,42.65422697397571,-73.76720390736077,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Smart lock"", ""Extra pillows and blankets"", ""Oven"", ""Exterior security cameras on property"", ""Toaster"", ""Coffee"", ""Books and reading material"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Stove""]",2,30,7,22,52,232,18,18,2,108,4.89,4.89,4.67,4.94,4.94,4.83,4.83,2.28,2025-06-24,2026-02-13,1,True,True,True,0.2958904109589041,32,0.6356164383561644,0.36438356164383556
1435797229942642808,130497392,Dale,"Albany, NY",False,Sixth Ward,42.65759,-73.7652,Entire home,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""First aid kit"", ""TV"", ""Washer""]",7,90,30,60,90,365,0,0,0,0,,,,,,,,,,,2,True,True,,0.0,10,1.0,0.0
1439472202376740681,44434571,Earl Vanze,,False,Second Ward,42.64439,-73.75296,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Gas stove"", ""Wifi"", ""Shower gel"", ""Free driveway parking on premises \u2013 1 space"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Dining table"", ""Washer"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Smart lock"", ""Radiant heating"", ""Portable fans"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Single oven"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Paid parking on premises"", ""Shared backyard \u2013 Fully fenced""]",1,365,26,56,86,360,26,26,1,156,4.73,4.81,4.65,4.85,4.96,4.38,4.69,3.25,2025-06-21,2026-01-17,11,True,True,True,0.4273972602739726,58,0.9863013698630136,0.013698630136986356
1441615290727481693,652223872,Umit,,False,Tenth Ward,42.66035,-73.78296,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Wifi"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Washer""]",3,365,30,60,90,365,2,2,0,12,2.5,3.0,3.0,2.5,3.5,3.5,2.5,0.25,2025-06-23,2025-07-30,1,True,True,True,0.03287671232876712,8,1.0,0.0
1447202556849361134,52123673,Joseph,"Albany, NY",True,Thirteenth Ward,42.66951,-73.78736,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Mini fridge"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Electric stove"", ""Radiant heating"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Single oven"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Game console: PS5"", ""Free parking on premises \u2013 1 space"", ""Free street parking"", ""Fire extinguisher"", ""Keypad""]",2,365,28,58,88,363,3,3,0,18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.43,2025-07-20,2025-11-28,2,True,True,True,0.049315068493150684,38,0.9945205479452055,0.005479452054794498
1448501719166920474,44434571,Earl Vanze,,False,Second Ward,42.64587,-73.75356,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Oven"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Toaster"", ""Coffee"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Fire extinguisher"", ""Bidet"", ""Stove""]",1,365,25,55,85,359,9,9,3,54,4.67,4.78,4.78,5.0,4.89,4.56,4.56,1.19,2025-07-05,2026-02-01,11,True,True,True,0.14794520547945206,42,0.9835616438356164,0.016438356164383605
1450136720901316807,675767467,Jeffrey,,False,Second Ward,42.64535,-73.75678,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Microwave"", ""Dining table"", ""Washer"", ""Long term stays allowed"", ""Pets allowed"", ""Electric stove"", ""Radiant heating"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Single oven"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Free dryer"", ""Coffee maker: drip coffee maker"", ""Fire extinguisher"", ""Smoking allowed""]",1,365,21,49,79,336,48,48,7,255,4.65,4.79,4.57,4.85,4.89,4.11,4.68,6.99,2025-07-25,2026-02-14,2,False,True,True,0.6986301369863014,33,0.9205479452054794,0.07945205479452055
1450156329560932974,675767467,Jeffrey,,False,Second Ward,42.64510481133944,-73.75712113379716,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dryer \u2013 In building"", ""Private patio or balcony"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Microwave"", ""Dining table"", ""Heating"", ""Washer"", ""Long term stays allowed"", ""Pets allowed"", ""Air conditioning"", ""Single oven"", ""First aid kit"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Stove"", ""Outlet covers"", ""Smoking allowed""]",1,365,15,41,70,332,39,39,6,234,4.72,4.79,4.62,4.9,4.95,4.1,4.74,5.49,2025-07-18,2026-02-01,2,False,True,True,0.6410958904109589,28,0.9095890410958904,0.09041095890410955
1454413975547667690,466790114,⁨Premier Stay Co.⁩,,False,Fifth Ward,42.67725,-73.78034,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Cleaning products"", ""Bidet""]",1,22,27,57,87,362,8,8,1,48,3.88,3.88,3.75,4.25,4.0,4.13,4.25,1.19,2025-07-29,2026-01-16,30,True,True,True,0.13150684931506848,25,0.9917808219178083,0.008219178082191747
1454415655361201543,466790114,⁨Premier Stay Co.⁩,,False,Fifth Ward,42.67619,-73.78121,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""Outdoor dining area"", ""TV"", ""Bed linens"", ""Bathtub"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Bidet""]",1,22,30,60,90,365,2,2,0,12,3.0,4.5,2.5,4.5,5.0,4.0,3.0,0.29,2025-07-25,2025-08-04,30,True,True,True,0.03287671232876712,22,1.0,0.0
1454417108090792705,466790114,⁨Premier Stay Co.⁩,,False,Fifth Ward,42.67639,-73.78086,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Hot water"", ""Outdoor dining area"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Cleaning products"", ""Bidet""]",1,21,30,60,90,365,9,9,0,54,4.67,4.67,4.56,4.78,4.89,4.78,4.56,1.27,2025-07-18,2025-10-23,30,True,True,True,0.14794520547945206,22,1.0,0.0
1454418356838968327,466790114,⁨Premier Stay Co.⁩,,False,Fifth Ward,42.67612,-73.78092,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Outdoor dining area"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Cleaning products"", ""Bidet""]",1,21,27,57,87,362,19,19,0,114,4.37,4.42,4.58,4.74,4.63,4.37,4.47,2.51,2025-07-04,2025-11-21,30,True,True,True,0.31232876712328766,23,0.9917808219178083,0.008219178082191747
1455799924350084157,37769478,Erion,"New York, NY",True,Tenth Ward,42.66355584811417,-73.7934588865277,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Carbon monoxide alarm"", ""First aid kit"", ""Indoor fireplace"", ""TV"", ""Washer""]",1,1125,16,46,76,351,6,6,0,36,4.5,4.33,4.67,5.0,4.83,4.17,4.5,0.83,2025-07-13,2025-10-28,15,True,True,True,0.09863013698630137,9,0.9616438356164384,0.0383561643835616
1459126168828019962,363028988,Roland,"New York, United States",True,Fourteenth Ward,42.6677,-73.80023,Entire condo,Entire home/apt,2,2.0,2 baths,1.0,1.0,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Piano"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Lock on bedroom door"", ""Books and reading material"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Self check-in"", ""Lockbox"", ""Cleaning products"", ""Bidet""]",3,1125,16,46,76,331,17,17,3,102,4.76,4.71,4.71,4.71,4.94,4.76,4.76,2.36,2025-07-15,2026-02-07,1,True,True,True,0.27945205479452057,30,0.9068493150684932,0.0931506849315068
1459718314728545998,272907816,Angela,"Albany, NY",True,Second Ward,42.64604,-73.75419,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Portable air conditioning"", ""Wifi"", ""Dedicated workspace"", ""Paid parking on premises"", ""Keypad"", ""Central heating"", ""First aid kit"", ""TV"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Self check-in""]",1,29,24,54,84,100,7,7,0,42,5.0,5.0,4.86,5.0,5.0,4.71,5.0,1.0,2025-07-20,2025-11-13,3,True,True,True,0.11506849315068493,17,0.273972602739726,0.726027397260274
1462505515338851900,181867269,Andres,,True,Second Ward,42.64403,-73.75853,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Washer"", ""Smart lock"", ""Long term stays allowed"", ""Pets allowed"", ""Oven"", ""Radiant heating"", ""Portable fans"", ""Exterior security cameras on property"", ""Air conditioning"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Mosquito net"", ""Stove"", ""Private backyard""]",1,365,22,51,80,346,32,32,5,192,4.75,4.84,4.94,4.88,4.97,4.5,4.75,4.71,2025-07-27,2026-02-08,2,True,True,True,0.5260273972602739,42,0.947945205479452,0.05205479452054795
